Binomial	ID	year	popvalue
Alosa_pseudoharengus	2	1950	401
Coregonus_clupeaformis	6	1950	58801
Perca_flavescens	9	1950	0.6
Alosa_pseudoharengus	2	1951	428.3
Coregonus_clupeaformis	6	1951	59023
Perca_flavescens	9	1951	15.228
Alosa_pseudoharengus	2	1952	442.2
Coregonus_clupeaformis	6	1952	22447
Perca_flavescens	9	1952	18.252
Alosa_pseudoharengus	2	1953	321.9
Coregonus_clupeaformis	6	1953	9072
Perca_flavescens	9	1953	11.196
Alosa_pseudoharengus	2	1954	283.1
Coregonus_clupeaformis	6	1954	2039
Perca_flavescens	9	1954	13.652
Alosa_pseudoharengus	43	1954	24.5
Alosa_pseudoharengus	2	1955	94
Coregonus_clupeaformis	6	1955	764
Perca_flavescens	9	1955	21.942
Alosa_pseudoharengus	43	1955	191.7
Alosa_pseudoharengus	2	1956	322.6
Coregonus_clupeaformis	6	1956	1276
Perca_flavescens	9	1956	27.212
Alosa_pseudoharengus	43	1956	655.5
Alosa_pseudoharengus	2	1957	343.6
Coregonus_clupeaformis	6	1957	2671
Perca_flavescens	9	1957	26.414
Alosa_pseudoharengus	43	1957	41
Alosa_pseudoharengus	2	1958	228.3
Coregonus_clupeaformis	6	1958	2314
Perca_flavescens	9	1958	55.984
Alosa_pseudoharengus	43	1958	91
Alosa_pseudoharengus	2	1959	147.8
Coregonus_clupeaformis	6	1959	2122
Perca_flavescens	9	1959	45.128
Alosa_pseudoharengus	43	1959	867
Alosa_pseudoharengus	2	1960	151.4
Coregonus_clupeaformis	6	1960	4147
Perca_flavescens	9	1960	50.85
Alosa_pseudoharengus	43	1960	444
Alosa_pseudoharengus	2	1961	189.8
Coregonus_clupeaformis	6	1961	3409
Perca_flavescens	9	1961	97.349
Alosa_pseudoharengus	43	1961	3086
Alosa_pseudoharengus	2	1962	118.7
Coregonus_clupeaformis	6	1962	2205
Perca_flavescens	9	1962	63.148
Alosa_pseudoharengus	43	1962	1119
Alosa_pseudoharengus	2	1963	65
Coregonus_clupeaformis	6	1963	5085
Perca_flavescens	9	1963	41.562
Alosa_pseudoharengus	43	1963	1801
Alosa_pseudoharengus	2	1964	78.6
Coregonus_clupeaformis	6	1964	4880
Perca_flavescens	9	1964	24.234
Alosa_pseudoharengus	43	1964	5824
Alosa_pseudoharengus	2	1965	128.3
Coregonus_clupeaformis	6	1965	4591
Perca_flavescens	9	1965	15.503
Alosa_pseudoharengus	43	1965	2021
Alosa_pseudoharengus	2	1966	67.3
Coregonus_clupeaformis	6	1966	2001
Perca_flavescens	9	1966	7.779
Alosa_pseudoharengus	43	1966	1495
Alosa_pseudoharengus	2	1967	68.9
Alosa_sapidissima	4	1967	167
Coregonus_clupeaformis	6	1967	2616
Perca_flavescens	9	1967	4.294
Alosa_pseudoharengus	43	1967	1105
Alosa_pseudoharengus	2	1968	92.5
Alosa_pseudoharengus	3	1968	21
Alosa_sapidissima	4	1968	202
Coregonus_clupeaformis	6	1968	3342
Perca_flavescens	9	1968	4.669
Salmo_salar	12	1968	42.7
Alosa_pseudoharengus	43	1968	1153
Alosa_pseudoharengus	2	1969	76.1
Alosa_pseudoharengus	3	1969	89
Alosa_sapidissima	4	1969	384
Coregonus_clupeaformis	6	1969	5079
Perca_flavescens	9	1969	0.686
Salmo_salar	12	1969	32.06
Alosa_pseudoharengus	43	1969	1874
Alosa_pseudoharengus	2	1970	63
Alosa_pseudoharengus	3	1970	68
Alosa_sapidissima	4	1970	413
Coregonus_clupeaformis	6	1970	8500
Perca_flavescens	9	1970	0.784
Salmo_salar	12	1970	66.26
Alosa_pseudoharengus	43	1970	26.5
Alosa_pseudoharengus	2	1971	50.6
Alosa_pseudoharengus	3	1971	326
Alosa_sapidissima	4	1971	424
Coregonus_clupeaformis	6	1971	5461
Perca_flavescens	9	1971	0.167
Perca_flavescens	10	1971	2.16
Salmo_salar	12	1971	122.05
Sander_vitreus	17	1971	0.4418
Alosa_pseudoharengus	43	1971	6.7
Alosa_pseudoharengus	2	1972	72.5
Alosa_pseudoharengus	3	1972	987
Alosa_sapidissima	4	1972	167
Coregonus_clupeaformis	6	1972	8473
Perca_flavescens	9	1972	3.896
Perca_flavescens	10	1972	2.63
Salmo_salar	12	1972	82.47
Sander_vitreus	17	1972	0.4496
Alosa_pseudoharengus	43	1972	15.9
Pollachius_virens	669	1972	0.08
Alosa_pseudoharengus	2	1973	78.2
Alosa_pseudoharengus	3	1973	1150
Alosa_sapidissima	4	1973	111
Coregonus_clupeaformis	6	1973	7015
Perca_flavescens	9	1973	7
Perca_flavescens	10	1973	3.26
Salmo_salar	12	1973	80.22
Sander_vitreus	17	1973	0.4538
Alosa_pseudoharengus	43	1973	0
Perca_flavescens	63	1973	4.25
Pollachius_virens	669	1973	0.11
Alosa_pseudoharengus	2	1974	66.4
Alosa_pseudoharengus	3	1974	596
Alosa_sapidissima	4	1974	306
Coregonus_clupeaformis	6	1974	1251
Perca_flavescens	9	1974	0.833
Perca_flavescens	10	1974	3.28
Salmo_salar	12	1974	391.21
Sander_vitreus	13	1974	0.0111
Sander_vitreus	14	1974	0.45
Sander_vitreus	17	1974	0.4641
Alosa_pseudoharengus	43	1974	13
Perca_flavescens	63	1974	4.65
Pollachius_virens	669	1974	0.28
Alosa_pseudoharengus	2	1975	19.7
Alosa_pseudoharengus	3	1975	779
Alosa_sapidissima	4	1975	247
Coregonus_clupeaformis	6	1975	6789
Coregonus_clupeaformis	7	1975	33.9
Perca_flavescens	9	1975	0.33
Perca_flavescens	10	1975	2.46
Salmo_salar	12	1975	348.93
Sander_vitreus	13	1975	0.0107
Sander_vitreus	14	1975	0.44
Sander_vitreus	17	1975	0.4995
Alosa_pseudoharengus	43	1975	2.5
Perca_flavescens	63	1975	17.7
Pollachius_virens	669	1975	0.09
Alosa_pseudoharengus	2	1976	41
Alosa_pseudoharengus	3	1976	643
Alosa_sapidissima	4	1976	435
Coregonus_clupeaformis	6	1976	7534
Coregonus_clupeaformis	7	1976	33.2
Perca_flavescens	9	1976	1.547
Perca_flavescens	10	1976	2.33
Salmo_salar	12	1976	267.2
Sander_vitreus	13	1976	0.0123
Sander_vitreus	14	1976	0.42
Sander_vitreus	17	1976	0.569
Alosa_pseudoharengus	43	1976	7.8
Perca_flavescens	63	1976	4.65
Ambloplites_rupestris	183	1976	7.1
Ameiurus_nebulosus	184	1976	1.12
Aplodinotus_grunniens	233	1976	0.19
Catostomus_commersonii	235	1976	4.04
Cyprinus_carpio	237	1976	0.25
Dorosoma_cepedianum	239	1976	17.82
Esox_lucius	240	1976	0.83
Ictalurus_punctatus	433	1976	0.41
Micropterus_dolomieu	535	1976	24.51
Morone_americana	541	1976	63
Moxostoma_anisurum	569	1976	0.06
Perca_flavescens	595	1976	69.09
Pollachius_virens	669	1976	0.02
Sander_vitreus	810	1976	0.05
Alosa_pseudoharengus	2	1977	15.3
Alosa_pseudoharengus	3	1977	299
Alosa_sapidissima	4	1977	207
Coregonus_clupeaformis	6	1977	8189
Coregonus_clupeaformis	7	1977	33.8
Perca_flavescens	9	1977	4.752
Perca_flavescens	10	1977	2.08
Salmo_salar	12	1977	287.02
Sander_vitreus	13	1977	0.0127
Sander_vitreus	14	1977	0.43
Sander_vitreus	15	1977	0.07
Sander_vitreus	16	1977	9.6097
Sander_vitreus	17	1977	0.639
Alosa_pseudoharengus	43	1977	6
Perca_flavescens	63	1977	14
Ambloplites_rupestris	183	1977	10.75
Ameiurus_nebulosus	184	1977	0.2
Catostomus_commersonii	235	1977	0.63
Cyprinus_carpio	237	1977	0.55
Dorosoma_cepedianum	239	1977	53.45
Esox_lucius	240	1977	1.04
Ictalurus_punctatus	433	1977	1.03
Lepomis_gibbosus	435	1977	0.44
Micropterus_dolomieu	535	1977	24.05
Morone_americana	541	1977	136.4
Moxostoma_anisurum	569	1977	0.05
Noturus_flavus	588	1977	0.04
Perca_flavescens	595	1977	26.2
Pollachius_virens	669	1977	0.25
Sander_vitreus	810	1977	0.2
Alosa_pseudoharengus	1	1978	572
Alosa_pseudoharengus	2	1978	30.9
Alosa_pseudoharengus	3	1978	329
Alosa_sapidissima	4	1978	210
Coregonus_clupeaformis	7	1978	64.6
Perca_flavescens	9	1978	5.027
Salmo_salar	12	1978	173.4
Sander_vitreus	13	1978	0.0139
Sander_vitreus	14	1978	0.47
Sander_vitreus	15	1978	0.0679
Sander_vitreus	16	1978	9.6005
Sander_vitreus	17	1978	0.6839
Alosa_pseudoharengus	43	1978	0.7
Perca_flavescens	63	1978	5.25
Ambloplites_rupestris	183	1978	22.13
Ameiurus_nebulosus	184	1978	1.41
Aplodinotus_grunniens	233	1978	0.74
Catostomus_commersonii	235	1978	2.9
Cyprinus_carpio	237	1978	0.33
Dorosoma_cepedianum	239	1978	47.38
Esox_lucius	240	1978	0.93
Ictalurus_punctatus	433	1978	1.75
Lepomis_gibbosus	435	1978	0.06
Micropterus_dolomieu	535	1978	26.04
Morone_americana	541	1978	74.11
Morone_chrysops	544	1978	0.13
Moxostoma_anisurum	569	1978	0.2
Noturus_flavus	588	1978	0.26
Perca_flavescens	595	1978	44.44
Pollachius_virens	669	1978	0.17
Sander_vitreus	810	1978	0.12
Alosa_pseudoharengus	1	1979	1006
Alosa_pseudoharengus	2	1979	12.6
Alosa_pseudoharengus	3	1979	334
Alosa_sapidissima	4	1979	248
Coregonus_clupeaformis	7	1979	70.7
Perca_flavescens	9	1979	1.198
Salmo_salar	12	1979	248.15
Sander_vitreus	13	1979	0.0153
Sander_vitreus	14	1979	0.5
Sander_vitreus	15	1979	0.0625
Sander_vitreus	16	1979	9.9026
Sander_vitreus	17	1979	0.6719
Sander_vitreus	18	1979	1741
Alosa_pseudoharengus	43	1979	24.7
Perca_flavescens	63	1979	1.9
Ambloplites_rupestris	183	1979	13.94
Ameiurus_nebulosus	184	1979	4.17
Aplodinotus_grunniens	233	1979	1.43
Carpiodes_cyprinus	234	1979	0.31
Catostomus_commersonii	235	1979	3.11
Cyprinus_carpio	237	1979	0.45
Dorosoma_cepedianum	239	1979	19.95
Esox_lucius	240	1979	0.16
Ictalurus_punctatus	433	1979	3.64
Lepomis_gibbosus	435	1979	3.06
Micropterus_dolomieu	535	1979	35.74
Morone_americana	541	1979	86.98
Moxostoma_anisurum	569	1979	0.43
Noturus_flavus	588	1979	0.08
Perca_flavescens	595	1979	67.32
Pollachius_virens	669	1979	0.5
Pomoxis_nigromaculatus	672	1979	0.04
Sander_vitreus	810	1979	0.27
Alosa_pseudoharengus	1	1980	2300
Alosa_pseudoharengus	2	1980	24.5
Alosa_pseudoharengus	3	1980	329
Alosa_sapidissima	4	1980	341
Coregonus_clupeaformis	7	1980	89.3
Notemigonus_crysoleucas	8	1980	3876
Perca_flavescens	9	1980	1.8
Salmo_salar	12	1980	229.42
Sander_vitreus	13	1980	0.0168
Sander_vitreus	14	1980	0.52
Sander_vitreus	15	1980	0.0598
Sander_vitreus	16	1980	9.7921
Sander_vitreus	17	1980	0.6193
Sander_vitreus	18	1980	2973
Alosa_pseudoharengus	43	1980	101
Perca_flavescens	63	1980	1.6
Menidia_menidia	69	1980	1
Morone_americana	70	1980	5
Alosa_sapidissima	71	1980	1.1
Alosa_aestivalis	72	1980	0.2
Ambloplites_rupestris	183	1980	14.69
Ameiurus_nebulosus	184	1980	0.66
Aplodinotus_grunniens	233	1980	0.34
Carpiodes_cyprinus	234	1980	0.04
Catostomus_commersonii	235	1980	1.84
Cyprinus_carpio	237	1980	0.17
Dorosoma_cepedianum	239	1980	4.52
Esox_lucius	240	1980	0.08
Ictalurus_punctatus	433	1980	0.6
Lepisosteus_osseus	434	1980	0.04
Lepomis_gibbosus	435	1980	0.14
Micropterus_dolomieu	535	1980	38.02
Morone_americana	541	1980	26.2
Morone_chrysops	544	1980	0.02
Moxostoma_anisurum	569	1980	0.04
Perca_flavescens	595	1980	27.63
Pollachius_virens	669	1980	0.59
Pomoxis_nigromaculatus	672	1980	0.02
Sander_vitreus	810	1980	0.28
Alosa_pseudoharengus	1	1981	3850
Alosa_pseudoharengus	2	1981	55.4
Alosa_pseudoharengus	3	1981	327
Alosa_sapidissima	4	1981	293
Coregonus_clupeaformis	7	1981	75.6
Notemigonus_crysoleucas	8	1981	5822
Perca_flavescens	9	1981	2.558
Salmo_salar	12	1981	181.65
Sander_vitreus	13	1981	0.0207
Sander_vitreus	14	1981	0.53
Sander_vitreus	15	1981	0.0698
Sander_vitreus	16	1981	9.8286
Sander_vitreus	17	1981	0.588
Sander_vitreus	18	1981	2415
Alosa_pseudoharengus	43	1981	6.7
Menidia_menidia	69	1981	4
Morone_americana	70	1981	15
Alosa_sapidissima	71	1981	7.5
Alosa_aestivalis	72	1981	0.1
Acipenser_fulvescens	181	1981	0.02
Ambloplites_rupestris	183	1981	10.09
Ameiurus_nebulosus	184	1981	0.23
Aplodinotus_grunniens	233	1981	0.09
Carpiodes_cyprinus	234	1981	0.06
Catostomus_commersonii	235	1981	1.42
Cyprinus_carpio	237	1981	0.1
Dorosoma_cepedianum	239	1981	2.78
Esox_lucius	240	1981	0.02
Ictalurus_punctatus	433	1981	0.56
Lepomis_gibbosus	435	1981	0.32
Micropterus_dolomieu	535	1981	23.47
Morone_americana	541	1981	44.53
Morone_chrysops	544	1981	0.06
Moxostoma_anisurum	569	1981	0.1
Noturus_flavus	588	1981	0.23
Perca_flavescens	595	1981	43.81
Percopsis_omiscomaycus	596	1981	0.15
Pollachius_virens	669	1981	1.23
Pomoxis_nigromaculatus	672	1981	0.02
Sander_vitreus	810	1981	0.12
Alosa_pseudoharengus	1	1982	3545
Alosa_pseudoharengus	2	1982	34.1
Alosa_pseudoharengus	3	1982	526
Alosa_sapidissima	4	1982	501
Coregonus_clupeaformis	7	1982	102.7
Notemigonus_crysoleucas	8	1982	10337
Perca_flavescens	9	1982	2.523
Salmo_salar	11	1982	23
Salmo_salar	12	1982	99.63
Sander_vitreus	13	1982	0.0298
Sander_vitreus	14	1982	0.7
Sander_vitreus	15	1982	0.087
Sander_vitreus	16	1982	9.7075
Sander_vitreus	17	1982	0.5301
Sander_vitreus	18	1982	4705
Alosa_pseudoharengus	43	1982	4
Menidia_menidia	69	1982	3
Morone_americana	70	1982	35
Alosa_sapidissima	71	1982	3.1
Alosa_aestivalis	72	1982	0.8
Ambloplites_rupestris	183	1982	7.06
Ameiurus_nebulosus	184	1982	1.29
Aplodinotus_grunniens	233	1982	0.34
Catostomus_commersonii	235	1982	4.34
Cyprinus_carpio	237	1982	0.35
Dorosoma_cepedianum	239	1982	0.1
Esox_lucius	240	1982	0.04
Ictalurus_punctatus	433	1982	1.27
Lepomis_gibbosus	435	1982	0.73
Micropterus_dolomieu	535	1982	14.55
Morone_americana	541	1982	25.98
Morone_chrysops	544	1982	0.26
Moxostoma_anisurum	569	1982	0.15
Noturus_flavus	588	1982	0.3
Perca_flavescens	595	1982	36.07
Percopsis_omiscomaycus	596	1982	0.15
Pollachius_virens	669	1982	0.49
Pomoxis_nigromaculatus	672	1982	0.02
Sander_vitreus	810	1982	0.59
Alosa_pseudoharengus	1	1983	4236
Alosa_pseudoharengus	2	1983	11.4
Alosa_pseudoharengus	3	1983	451
Alosa_sapidissima	4	1983	423
Alosa_sapidissima	5	1983	5629
Coregonus_clupeaformis	7	1983	144
Notemigonus_crysoleucas	8	1983	7575
Perca_flavescens	9	1983	0.453
Salmo_salar	11	1983	114
Salmo_salar	12	1983	248.32
Sander_vitreus	13	1983	0.0359
Sander_vitreus	14	1983	0.84
Sander_vitreus	15	1983	0.1067
Sander_vitreus	16	1983	10.0341
Sander_vitreus	17	1983	0.5109
Sander_vitreus	18	1983	5454
Perca_flavescens	63	1983	5.25
Menidia_menidia	69	1983	3
Morone_americana	70	1983	18
Alosa_sapidissima	71	1983	3.7
Alosa_aestivalis	72	1983	1.5
Ambloplites_rupestris	183	1983	4.69
Ameiurus_nebulosus	184	1983	0.76
Aplodinotus_grunniens	233	1983	0.59
Carpiodes_cyprinus	234	1983	0.04
Catostomus_commersonii	235	1983	1.4
Cyprinus_carpio	237	1983	0.21
Dorosoma_cepedianum	239	1983	0.29
Esox_lucius	240	1983	0.06
Ictalurus_punctatus	433	1983	0.86
Lepisosteus_osseus	434	1983	0.04
Lepomis_gibbosus	435	1983	0.43
Micropterus_dolomieu	535	1983	14.96
Morone_americana	541	1983	34.02
Moxostoma_anisurum	569	1983	0.38
Noturus_flavus	588	1983	0.02
Perca_flavescens	595	1983	50.85
Pollachius_virens	669	1983	0.34
Pomoxis_nigromaculatus	672	1983	0.06
Sander_vitreus	810	1983	0.09
Alosa_pseudoharengus	1	1984	1966
Alosa_pseudoharengus	3	1984	179
Alosa_sapidissima	4	1984	610
Alosa_sapidissima	5	1984	5497
Coregonus_clupeaformis	7	1984	172
Notemigonus_crysoleucas	8	1984	25955
Salmo_salar	11	1984	115
Salmo_salar	12	1984	362.09
Sander_vitreus	13	1984	0.0369
Sander_vitreus	14	1984	0.83
Sander_vitreus	15	1984	0.1294
Sander_vitreus	16	1984	10.2713
Sander_vitreus	17	1984	0.5006
Sander_vitreus	18	1984	5612
Menidia_menidia	69	1984	1
Morone_americana	70	1984	14
Alosa_sapidissima	71	1984	3
Alosa_aestivalis	72	1984	1
Ambloplites_rupestris	183	1984	6.99
Ameiurus_nebulosus	184	1984	0.86
Aplodinotus_grunniens	233	1984	0.31
Catostomus_commersonii	235	1984	1.58
Cyprinus_carpio	237	1984	0.17
Dorosoma_cepedianum	239	1984	0.87
Esox_lucius	240	1984	0.02
Ictalurus_punctatus	433	1984	0.29
Lepomis_gibbosus	435	1984	0.09
Micropterus_dolomieu	535	1984	12.44
Morone_americana	541	1984	20.78
Morone_chrysops	544	1984	0.06
Moxostoma_anisurum	569	1984	0.06
Noturus_flavus	588	1984	0.04
Perca_flavescens	595	1984	24.02
Percopsis_omiscomaycus	596	1984	0.08
Pollachius_virens	670	1984	0.42
Pomoxis_nigromaculatus	672	1984	0.02
Sander_vitreus	810	1984	0.09
Alosa_pseudoharengus	1	1985	3739
Alosa_pseudoharengus	3	1985	586
Alosa_sapidissima	4	1985	555
Alosa_sapidissima	5	1985	12793
Coregonus_clupeaformis	7	1985	237.2
Notemigonus_crysoleucas	8	1985	23407
Salmo_salar	11	1985	213
Salmo_salar	12	1985	274.19
Sander_vitreus	13	1985	0.0387
Sander_vitreus	14	1985	0.77
Sander_vitreus	15	1985	0.1523
Sander_vitreus	16	1985	10.5751
Sander_vitreus	17	1985	0.5166
Sander_vitreus	18	1985	8709
Perca_flavescens	63	1985	19.25
Menidia_menidia	69	1985	5
Morone_americana	70	1985	6
Alosa_sapidissima	71	1985	3.6
Alosa_aestivalis	72	1985	1.6
Ambloplites_rupestris	183	1985	3.96
Ameiurus_nebulosus	184	1985	1.7
Aplodinotus_grunniens	233	1985	0.25
Catostomus_commersonii	235	1985	0.93
Cyprinus_carpio	237	1985	0.17
Dorosoma_cepedianum	239	1985	0.5
Esox_lucius	240	1985	0.17
Ictalurus_punctatus	433	1985	0.63
Lepisosteus_osseus	434	1985	1.19
Lepomis_gibbosus	435	1985	0.59
Micropterus_dolomieu	535	1985	9.76
Morone_americana	541	1985	12.23
Morone_chrysops	544	1985	0.02
Noturus_flavus	588	1985	0.06
Perca_flavescens	595	1985	15.35
Pollachius_virens	670	1985	2.49
Pomoxis_nigromaculatus	672	1985	0.1
Sander_vitreus	810	1985	0.41
Alosa_pseudoharengus	3	1986	1131
Alosa_sapidissima	4	1986	392
Alosa_sapidissima	5	1986	18173
Coregonus_clupeaformis	7	1986	260.1
Notemigonus_crysoleucas	8	1986	12404
Salmo_salar	11	1986	103
Salmo_salar	12	1986	208.86
Sander_vitreus	13	1986	0.0393
Sander_vitreus	14	1986	0.75
Sander_vitreus	15	1986	0.1711
Sander_vitreus	16	1986	10.6233
Sander_vitreus	17	1986	0.5395
Sander_vitreus	18	1986	9777
Menidia_menidia	69	1986	27
Morone_americana	70	1986	10
Alosa_sapidissima	71	1986	6.2
Alosa_aestivalis	72	1986	0.8
Salmo_trutta	177	1986	1480.427
Ambloplites_rupestris	183	1986	7.58
Ameiurus_nebulosus	184	1986	2.14
Aplodinotus_grunniens	233	1986	0.16
Carpiodes_cyprinus	234	1986	0.02
Catostomus_commersonii	235	1986	2.47
Cyprinus_carpio	237	1986	0.1
Dorosoma_cepedianum	239	1986	0.48
Esox_lucius	240	1986	0.17
Ictalurus_punctatus	433	1986	1.25
Lepisosteus_osseus	434	1986	0.04
Lepomis_gibbosus	435	1986	0.57
Micropterus_dolomieu	535	1986	18.14
Morone_americana	541	1986	13.94
Morone_chrysops	544	1986	0.06
Moxostoma_anisurum	569	1986	0.02
Noturus_flavus	588	1986	0.04
Perca_flavescens	595	1986	13.32
Pollachius_virens	670	1986	1.19
Sander_vitreus	810	1986	0.19
Alosa_pseudoharengus	3	1987	1577
Alosa_sapidissima	4	1987	235
Alosa_sapidissima	5	1987	16909
Notemigonus_crysoleucas	8	1987	6859
Salmo_salar	11	1987	139
Salmo_salar	12	1987	205.6
Sander_vitreus	13	1987	0.0391
Sander_vitreus	14	1987	0.7
Sander_vitreus	15	1987	0.1736
Sander_vitreus	16	1987	10.5111
Sander_vitreus	17	1987	0.5413
Sander_vitreus	18	1987	41213
Perca_flavescens	63	1987	13.25
Menidia_menidia	69	1987	4
Morone_americana	70	1987	7
Alosa_sapidissima	71	1987	2.1
Alosa_aestivalis	72	1987	4
Salmo_trutta	177	1987	747.331
Ambloplites_rupestris	183	1987	4.76
Ameiurus_nebulosus	184	1987	1.96
Aplodinotus_grunniens	233	1987	0.25
Catostomus_commersonii	235	1987	1.49
Cyprinus_carpio	237	1987	0.2
Dorosoma_cepedianum	239	1987	0.44
Esox_lucius	240	1987	0.08
Ictalurus_punctatus	433	1987	0.77
Lepomis_gibbosus	435	1987	0.4
Micropterus_dolomieu	535	1987	10.89
Morone_americana	541	1987	11.14
Morone_chrysops	544	1987	0.06
Moxostoma_anisurum	569	1987	0.02
Perca_flavescens	595	1987	8.36
Percopsis_omiscomaycus	596	1987	0.08
Pollachius_virens	670	1987	3.06
Sander_vitreus	810	1987	0.75
Alosa_pseudoharengus	3	1988	2109
Alosa_sapidissima	5	1988	12359
Salmo_salar	11	1988	65
Salmo_salar	12	1988	154.5
Sander_vitreus	13	1988	0.0374
Sander_vitreus	14	1988	0.63
Sander_vitreus	15	1988	0.1816
Sander_vitreus	16	1988	11.0396
Sander_vitreus	17	1988	0.5099
Sander_vitreus	18	1988	30739
Menidia_menidia	69	1988	45
Morone_americana	70	1988	11
Alosa_sapidissima	71	1988	2.6
Alosa_aestivalis	72	1988	1
Esox_masquinongy	154	1988	1
Salmo_trutta	177	1988	1302.491
Ambloplites_rupestris	183	1988	4.94
Ameiurus_nebulosus	184	1988	0.61
Aplodinotus_grunniens	233	1988	0.45
Carpiodes_cyprinus	234	1988	0.02
Catostomus_commersonii	235	1988	0.91
Cyprinus_carpio	237	1988	0.23
Dorosoma_cepedianum	239	1988	0.24
Ictalurus_punctatus	433	1988	0.97
Lepomis_gibbosus	435	1988	0.25
Micropterus_dolomieu	535	1988	15.92
Morone_americana	541	1988	4.87
Morone_chrysops	544	1988	0.13
Moxostoma_anisurum	569	1988	0.07
Perca_flavescens	595	1988	2.19
Percopsis_omiscomaycus	596	1988	0.15
Pollachius_virens	670	1988	0.95
Pomoxis_nigromaculatus	672	1988	0.02
Sander_vitreus	810	1988	0.8
Alosa_sapidissima	5	1989	7875
Salmo_salar	11	1989	84
Sander_vitreus	13	1989	0.032
Sander_vitreus	15	1989	0.1955
Sander_vitreus	16	1989	11.0564
Sander_vitreus	17	1989	0.4888
Sander_vitreus	18	1989	29449
Perca_flavescens	63	1989	25.75
Menidia_menidia	69	1989	2
Morone_americana	70	1989	15
Alosa_sapidissima	71	1989	3
Alosa_aestivalis	72	1989	1.1
Esox_masquinongy	154	1989	0
Salmo_trutta	177	1989	932.3843
Ambloplites_rupestris	183	1989	7.53
Ameiurus_nebulosus	184	1989	0.84
Aplodinotus_grunniens	233	1989	0.53
Carpiodes_cyprinus	234	1989	0.04
Catostomus_commersonii	235	1989	0.75
Cyprinus_carpio	237	1989	0.37
Dorosoma_cepedianum	239	1989	0.69
Esox_lucius	240	1989	0.02
Ictalurus_punctatus	433	1989	2.4
Lepomis_gibbosus	435	1989	0.64
Micropterus_dolomieu	535	1989	39.05
Morone_americana	541	1989	7.95
Morone_chrysops	544	1989	0.08
Moxostoma_anisurum	569	1989	0.17
Noturus_flavus	588	1989	0.02
Perca_flavescens	595	1989	10.06
Pollachius_virens	670	1989	0.88
Pomoxis_nigromaculatus	672	1989	0.02
Sander_vitreus	810	1989	0.96
Alosa_sapidissima	5	1990	6013
Salmo_salar	11	1990	248
Sander_vitreus	13	1990	0.0273
Sander_vitreus	15	1990	0.206
Sander_vitreus	16	1990	11.2071
Sander_vitreus	17	1990	0.5003
Sander_vitreus	18	1990	28656
Menidia_menidia	69	1990	13
Morone_americana	70	1990	6
Alosa_sapidissima	71	1990	3
Alosa_aestivalis	72	1990	4.5
Hippoglossus_hippoglossus	152	1990	0.0213
Clupea_harengus	153	1990	21.14
Esox_masquinongy	154	1990	0
Salmo_trutta	177	1990	1402.1352
Ambloplites_rupestris	183	1990	8.08
Ameiurus_nebulosus	184	1990	0.66
Aplodinotus_grunniens	233	1990	0.62
Carpiodes_cyprinus	234	1990	0.04
Catostomus_commersonii	235	1990	3.47
Cyprinus_carpio	237	1990	0.35
Dorosoma_cepedianum	239	1990	1.26
Ictalurus_punctatus	433	1990	3.34
Lepisosteus_osseus	434	1990	0.08
Lepomis_gibbosus	435	1990	0.78
Micropterus_dolomieu	535	1990	21.72
Morone_americana	541	1990	4.36
Moxostoma_anisurum	569	1990	0.29
Perca_flavescens	595	1990	13.61
Pollachius_virens	670	1990	0.35
Pomoxis_nigromaculatus	672	1990	0.06
Sander_vitreus	810	1990	1.31
Alosa_sapidissima	5	1991	16098
Salmo_salar	11	1991	332
Salmo_salar	12	1991	189.19
Sander_vitreus	13	1991	0.0321
Sander_vitreus	15	1991	0.2104
Sander_vitreus	17	1991	0.5634
Sander_vitreus	18	1991	37930
Perca_flavescens	63	1991	17.75
Menidia_menidia	69	1991	13
Morone_americana	70	1991	3
Alosa_sapidissima	71	1991	0.2
Alosa_aestivalis	72	1991	0.5
Perca_flavescens	84	1991	30
Hippoglossus_hippoglossus	152	1991	0.0608
Esox_masquinongy	154	1991	3
Salmo_trutta	177	1991	1523.1317
Ambloplites_rupestris	183	1991	6.86
Ameiurus_nebulosus	184	1991	0.86
Aplodinotus_grunniens	233	1991	0.34
Carpiodes_cyprinus	234	1991	0.08
Catostomus_commersonii	235	1991	0.41
Cyprinus_carpio	237	1991	0.29
Dorosoma_cepedianum	239	1991	1.39
Esox_lucius	240	1991	0.15
Ictalurus_punctatus	433	1991	1.2
Lepomis_gibbosus	435	1991	0.14
Micropterus_dolomieu	535	1991	29.4
Morone_americana	541	1991	7.83
Morone_chrysops	544	1991	0.1
Moxostoma_anisurum	569	1991	0.22
Noturus_flavus	588	1991	0.02
Perca_flavescens	595	1991	6.97
Percopsis_omiscomaycus	596	1991	0.12
Pollachius_virens	670	1991	0.15
Sander_vitreus	810	1991	1.68
Alosa_sapidissima	5	1992	20796
Salmo_salar	11	1992	199
Sander_vitreus	17	1992	0.5805
Sander_vitreus	18	1992	30448
Menidia_menidia	69	1992	15
Morone_americana	70	1992	4
Alosa_sapidissima	71	1992	5
Alosa_aestivalis	72	1992	2
Perca_flavescens	84	1992	2.5
Hippoglossus_hippoglossus	152	1992	0.0071
Clupea_harengus	153	1992	42.24
Esox_masquinongy	154	1992	1
Salmo_trutta	177	1992	1793.5943
Ambloplites_rupestris	183	1992	3.09
